Hora;Satelites;Latitud;Longitud;Velocidad_GPS;Velocidad_Moto;Altitud;Accel_X;Accel_Y;RPM;TPS;Temperatura_Motor;Carga_Motor;Calidad;Bateria;Distancia;Pulsador;Distancia_Parcial;Promedio_Velocidad;Promedio_Aceleracion;Consumo_L_H;Consumo_Acumulado_L;KmL_Instantaneo;KmL_Promedio
12:28:43;8;6.344763;-75.533523;0.00;0;1534;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:43;8;6.344763;-75.533523;0.00;0;1534;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:43;8;6.344763;-75.533523;0.00;0;1534;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:44;8;6.344763;-75.533523;0.00;0;1534;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:44;8;6.344763;-75.533523;0.00;0;1534;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:44;8;6.344763;-75.533523;0.00;0;1534;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:44;8;6.344763;-75.533523;0.00;0;1534;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:44;8;6.344763;-75.533523;0.00;0;1534;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:44;8;6.344763;-75.533523;0.00;0;1534;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:44;8;6.344763;-75.533523;0.00;0;1534;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:44;8;6.344763;-75.533523;0.00;0;1534;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:44;8;6.344763;-75.533523;0.00;0;1534;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:44;8;6.344763;-75.533523;0.00;0;1534;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:45;8;6.344763;-75.533523;0.00;0;1534;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:45;8;6.344763;-75.533523;0.00;0;1534;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:45;8;6.344763;-75.533523;0.00;0;1534;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:45;8;6.344763;-75.533523;0.00;0;1534;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:45;8;6.344763;-75.533523;0.00;0;1534;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:45;8;6.344763;-75.533523;0.00;0;1534;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:45;8;6.344763;-75.533523;0.00;0;1534;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:45;8;6.344762;-75.533524;0.00;0;1534;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:45;8;6.344763;-75.533523;0.00;0;1534;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:45;8;6.344762;-75.533524;0.00;0;1534;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:46;8;6.344762;-75.533524;0.00;0;1534;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:46;8;6.344762;-75.533524;0.00;0;1534;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:46;8;6.344762;-75.533524;0.00;0;1534;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:46;8;6.344762;-75.533524;0.00;0;1534;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:46;8;6.344762;-75.533524;0.00;0;1534;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:46;8;6.344762;-75.533524;0.00;0;1534;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:46;8;6.344762;-75.533524;0.00;0;1534;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:46;8;6.344762;-75.533524;0.00;0;1534;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:46;8;6.344762;-75.533524;0.00;0;1534;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:46;8;6.344762;-75.533524;0.00;0;1534;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:47;8;6.344762;-75.533524;0.00;0;1534;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:47;8;6.344762;-75.533524;0.00;0;1534;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:47;8;6.344762;-75.533524;0.00;0;1534;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:47;8;6.344762;-75.533524;0.00;0;1534;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:47;8;6.344762;-75.533524;0.00;0;1534;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:47;8;6.344762;-75.533524;0.00;0;1534;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:47;8;6.344762;-75.533524;0.00;0;1534;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:47;8;6.344762;-75.533524;0.00;0;1534;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:47;8;6.344762;-75.533524;0.00;0;1534;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:47;8;6.344762;-75.533524;0.00;0;1534;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:48;8;6.344762;-75.533524;0.00;0;1534;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:48;8;6.344762;-75.533524;0.00;0;1534;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:48;8;6.344762;-75.533524;0.00;0;1535;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:48;8;6.344762;-75.533524;0.00;0;1535;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:48;8;6.344762;-75.533524;0.00;0;1535;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:48;8;6.344762;-75.533524;0.00;0;1535;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:48;8;6.344761;-75.533524;0.00;0;1535;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:48;8;6.344761;-75.533524;0.00;0;1535;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:48;8;6.344761;-75.533524;0.00;0;1535;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:48;8;6.344761;-75.533524;0.00;0;1535;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:49;8;6.344761;-75.533524;0.00;0;1535;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:49;8;6.344761;-75.533524;0.00;0;1535;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:49;8;6.344761;-75.533524;0.00;0;1535;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:49;8;6.344761;-75.533524;0.00;0;1535;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:49;8;6.344761;-75.533524;0.00;0;1535;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:49;8;6.344761;-75.533524;0.00;0;1535;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:49;8;6.344761;-75.533524;0.00;0;1535;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:49;8;6.344761;-75.533524;0.00;0;1535;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:49;8;6.344761;-75.533524;0.00;0;1535;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:50;8;6.344761;-75.533524;0.00;0;1535;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:50;8;6.344761;-75.533524;0.00;0;1535;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:50;8;6.344761;-75.533524;0.00;0;1535;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:50;8;6.344760;-75.533524;0.00;0;1535;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:50;8;6.344760;-75.533524;0.00;0;1535;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:50;8;6.344760;-75.533524;0.00;0;1535;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:50;8;6.344760;-75.533524;0.00;0;1535;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:50;8;6.344760;-75.533524;0.00;0;1535;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:50;8;6.344760;-75.533524;0.00;0;1535;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:50;8;6.344760;-75.533525;0.00;0;1535;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:51;8;6.344760;-75.533525;0.00;0;1535;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:51;8;6.344760;-75.533525;0.00;0;1535;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:51;8;6.344760;-75.533525;0.00;0;1535;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:51;8;6.344760;-75.533525;0.00;0;1535;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:51;8;6.344760;-75.533525;0.00;0;1535;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:51;8;6.344760;-75.533525;0.00;0;1535;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:51;8;6.344760;-75.533525;0.00;0;1535;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:51;8;6.344760;-75.533525;0.00;0;1535;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:51;8;6.344760;-75.533525;0.00;0;1535;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:51;8;6.344760;-75.533525;0.00;0;1535;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:52;8;6.344760;-75.533525;0.00;0;1535;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:52;8;6.344760;-75.533525;0.00;0;1535;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:52;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:52;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:52;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:52;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:52;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:52;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:52;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:52;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:53;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:53;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:53;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:53;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:53;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:53;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:53;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:53;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:53;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:53;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:54;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:54;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:54;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:54;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:54;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:54;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:54;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:54;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:54;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:54;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:55;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:55;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:55;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:55;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:55;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:55;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:55;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:55;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:55;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:55;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:56;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:56;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:56;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:56;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:56;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:56;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:56;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:56;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:56;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:56;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:57;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:57;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:57;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:57;8;6.344760;-75.533525;0.00;0;1536;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:57;8;6.344760;-75.533526;0.00;0;1537;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:57;8;6.344759;-75.533526;0.00;0;1537;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:57;8;6.344760;-75.533526;0.00;0;1537;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:57;8;6.344759;-75.533526;0.00;0;1537;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:57;8;6.344759;-75.533526;0.00;0;1537;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:57;8;6.344759;-75.533526;0.00;0;1537;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:58;8;6.344759;-75.533526;0.00;0;1537;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:58;8;6.344759;-75.533526;0.00;0;1537;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:58;8;6.344759;-75.533526;0.00;0;1537;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:58;8;6.344759;-75.533526;0.00;0;1537;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:58;8;6.344759;-75.533526;0.00;0;1537;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:58;8;6.344759;-75.533526;0.00;0;1537;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
12:28:58;8;6.344759;-75.533526;0.00;0;1537;0.270;0.050;0;0;0;0;1.62;100;0.00;0;0.00;0.00;0.270;0.00;0.0000;0.00;0.00
